,State,City,Year,Population,Violent Crime,Murder,Rape,Robbery,Assault,Property,Burglary,Larceny,MV Theft,Arson
246,ILLINOIS,ELGIN,2015,111832,97,3,21,20,53,788,114,645,29,2
247,ILLINOIS,ELGIN,2016,111832,124,0,16,39,69,651,93,523,35,10
248,ILLINOIS,JOLIET,2015,147991,198,3,19,51,125,1594,328,1219,47,18
249,ILLINOIS,JOLIET,2016,147991,260,2,31,69,158,1378,282,1038,58,24
250,ILLINOIS,NAPERVILLE,2015,147101,32,0,3,10,19,759,64,680,15,1
251,ILLINOIS,NAPERVILLE,2016,147101,37,0,4,13,20,697,72,608,17,1
252,ILLINOIS,PEORIA,2015,116066,347,6,27,124,190,2016,471,1479,66,17
253,ILLINOIS,PEORIA,2016,116066,378,6,34,121,217,1992,468,1449,75,36
254,ILLINOIS,ROCKFORD,2015,148178,1168,11,82,198,877,2714,668,1839,207,37
255,ILLINOIS,ROCKFORD,2016,148178,1238,10,69,264,895,2684,598,1866,220,16
256,INDIANA,EVANSVILLE5,2015,120414,347,2,35,81,229,2722,471,2100,151,23
257,INDIANA,EVANSVILLE5,2016,120414,359,5,44,98,212,2898,468,2240,190,0
258,INDIANA,FORT WAYNE,2015,259712,456,11,42,209,194,3499,628,2719,152,30
259,INDIANA,FORT WAYNE,2016,259712,450,16,47,161,226,3976,768,3062,146,28
260,INDIANA,SOUTH BEND,2015,101240,325,9,32,166,118,2312,523,1610,179,14
261,INDIANA,SOUTH BEND,2016,101240,465,6,43,136,280,2201,485,1517,199,18
262,KANSAS,OLATHE,2015,134830,74,2,17,13,42,996,88,805,103,4
263,KANSAS,OLATHE,2016,134830,111,1,23,15,72,986,80,821,85,1
264,KANSAS,OVERLAND PARK,2015,187240,192,2,87,20,83,1708,206,1230,272,10
265,KANSAS,OVERLAND PARK,2016,187240,188,1,69,20,98,1376,235,1000,141,8
266,KANSAS,TOPEKA,2015,127096,325,3,40,99,183,3183,580,2324,279,3
267,KANSAS,TOPEKA,2016,127096,304,8,27,100,169,3302,512,2439,351,1
268,KENTUCKY,LEXINGTON,2015,314077,502,9,90,230,173,5797,1215,4062,520,24
269,KENTUCKY,LEXINGTON,2016,314077,504,9,86,276,133,5982,1052,4438,492,23
270,KENTUCKY,LOUISVILLE METRO6,2015,680550,2066,38,110,705,1213,13321,2934,9023,1364,3
271,KENTUCKY,LOUISVILLE METRO6,2016,680550,2243,53,81,741,1368,14378,2810,9559,2009,6
272,LOUISIANA,BATON ROUGE,2015,228727,967,27,47,393,500,4692,1136,3313,243,65
273,LOUISIANA,BATON ROUGE,2016,228727,979,15,53,348,563,4708,1058,3381,269,65
274,LOUISIANA,LAFAYETTE,2015,127273,329,6,11,72,240,3224,473,2532,219,17
275,LOUISIANA,LAFAYETTE,2016,127273,333,5,12,83,233,3156,533,2447,176,11
276,LOUISIANA,NEW ORLEANS,2015,393447,1652,92,152,622,786,7304,1362,4773,1169,15
277,LOUISIANA,NEW ORLEANS,2016,393447,2041,67,299,685,990,7586,1277,5131,1178,34
278,LOUISIANA,SHREVEPORT,2015,197592,793,10,74,218,491,4960,1052,3637,271,26
279,LOUISIANA,SHREVEPORT,2016,197592,837,16,65,202,554,4729,986,3442,301,34
280,MARYLAND,BALTIMORE,2015,621252,4224,144,140,1826,2114,14194,3577,8205,2412,132
281,MARYLAND,BALTIMORE,2016,621252,5176,137,150,2340,2549,13822,3462,7844,2516,137
282,MASSACHUSETTS,CAMBRIDGE,2015,110953,145,1,9,40,95,1231,191,989,51,2
283,MASSACHUSETTS,CAMBRIDGE,2016,110953,162,2,16,38,106,1183,187,928,68,4
284,MASSACHUSETTS,LOWELL,2015,110819,226,0,10,65,151,1101,223,790,88,7
285,MASSACHUSETTS,LOWELL,2016,110819,220,0,6,54,160,969,176,662,131,8
286,MASSACHUSETTS,SPRINGFIELD,2015,154090,821,13,45,248,515,2371,576,1517,278,18
287,MASSACHUSETTS,SPRINGFIELD,2016,154090,766,5,38,248,475,2459,737,1429,293,16
